business_id,topic_1,topic_2,topic_3,topic_4,topic_5
BJ3AyMhTaORAu_e_J2KNEQ,0.2587335643954781,0.39145614974944876,0.2598888186373925,0.30080305236506544,0.444211130952247
BB6tLdF0kLa45eu9y65JIQ,0.38107095974292465,0.46260330030365476,0.2492614298819116,0.2998093065225393,0.3524484814329452
hn4ukB-r7iYYXve0bhd5Dw,0.3266367015843718,0.291936749050316,0.3182421901184632,0.3475735039724157,0.2032977633817231
tV9azzgc2LMEsTe_1oMVvQ,0.9684783204433416,0.5367235295577363,0.7071551732687784,0.38974492461919313,0.30179574184055924
8fFdKtJ-xPZS-ExpqDCctQ,0.21415408552407833,0.26765489669160714,0.43398108436606925,0.35327298625141085,0.35458548927773686
WLEneu6YVE_qM4NGXj2Ddg,0.2026136615174331,0.22750173798183743,0.29403114839696787,0.25219032546075926,0.23432814427971138
IZI9PtYy-zqi6cHYiQOxKw,0.0,0.0,0.0,0.0,0.0
thIHA6XutTZxRTT5Z2s1wA,0.3803691950742872,0.41689501700136705,0.2890693945957518,0.3098379990609861,0.4475420556787014
i5AN0dqzKGQ4z7Q76xpbNA,0.2478666856179106,0.2478100234772114,0.20420272088363084,0.22173488488634122,0.48665926624457106
SWITg8J1mXRPNFVwHZZwng,0.6225756125805905,0.535217553346465,0.4892171350196672,0.6839683033841388,0.4106237914707024
i44uHKmr9kfoTfNOJrKhtA,0.3912280404013231,0.4812691507212667,0.2528624280437895,0.3422180623599455,0.34138732035299024
PTA2UabEg0MdiHJWNsgeGQ,0.4902102366792905,0.7777925956673629,0.49615305601205945,0.3690559213791561,0.31439960303371167
awX4omNOr5odyJIMe80zqg,0.5208926280066445,0.29461897334222875,0.3381097761017689,0.3664058025503335,0.3634458469811479
kzHSnHhYzqbTkGIdZ2oHpg,0.3947502990402919,0.3012353135895746,0.2394929074691761,0.25831677589542473,0.5884696605277033
LUQABPtHnmLku52qQYumgA,0.480619842559306,0.26307733550094525,0.28545551107713824,0.4293941616398295,0.32677775480251814
3n6Ki1m1Qwy3KK3asRPgHQ,0.21440060346091505,0.20234586736215604,0.4439609459654662,0.27130811472685734,0.3073679176351166
8nKkQ7bNzWsjye8bMfEa8g,0.5034447997619296,0.348466565737026,0.39993342492867584,0.5184736766530941,0.6350692389499372
1-mycIcKFGbvqLE60XrwnQ,0.25767409853964773,0.3489281859609264,0.31483853043424526,0.2849830132207768,0.20532010899108757
LSMeZ0lITrnxaz7LGCaeUQ,0.3093563436076177,0.20863939287502742,0.36491301892621025,0.25462283475534314,0.342576274265535
